,id,is_closed,name,image_url,url,mobile_url,phone,display_phone,review_count,categories,rating,snippet_text,location_address,location_display_address,location_city,location_state_code,location_postal_code,location_country_code,location_cross_streets,location_neighborhoods,location_coordinate,location_latitude,location_longitude
2145,mission-bar-san-francisco,False,Mission Bar,https://s3-media1.fl.yelpcdn.com/bphoto/IOQ4Zyy1Rzb3Xm3VCrpwHg/ms.jpg,https://www.yelp.com/biz/mission-bar-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/mission-bar-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4156472300,+1-415-647-2300,229.0,"[[Dive Bars, divebars], [Pubs, pubs]]",4.0,"lets have some fun
the best place where i've ever been
i the future i'll visit it again",[2695 Mission St],"[2695 Mission St, Mission, San Francisco, CA 94110]",San Francisco,CA,94110,US,22nd St & 23rd St,[Mission],"{u'latitude': 37.7540283, u'longitude': -122.4184447}",37.7540283,-122.4184447
2146,el-techo-san-francisco,False,El Techo,https://s3-media3.fl.yelpcdn.com/bphoto/fXfH9JxGjOGC5pdxkwyOiQ/ms.jpg,https://www.yelp.com/biz/el-techo-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/el-techo-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4155506970,+1-415-550-6970,1001.0,"[[Tapas Bars, tapas], [Latin American, latin], [Cocktail Bars, cocktailbars]]",4.0,"My boyfriend and I went here for dinner, and there was a reason why he took me here - THE VIEW of Downtown SF. A must everytime I come visit him is a view,...",[2518 Mission St],"[2518 Mission St, Mission, San Francisco, CA 94110]",San Francisco,CA,94110,US,21st St & 22nd St,[Mission],"{u'latitude': 37.7567312, u'longitude': -122.4189169}",37.7567312,-122.4189169
2147,velvet-cantina-san-francisco,False,Velvet Cantina,https://s3-media2.fl.yelpcdn.com/bphoto/-ldYn_T8Bhi-E5ZDmghYTQ/ms.jpg,https://www.yelp.com/biz/velvet-cantina-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/velvet-cantina-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4156484142,+1-415-648-4142,1102.0,"[[Mexican, mexican], [Bars, bars]]",4.0,"Great quac, lots of tequila options, and fun atmosphere. Definitely a gem in the Mission.

Got a heavy handed pitcher of margarita, guacamole and chips. Yum",[3349 23rd St],"[3349 23rd St, Mission, San Francisco, CA 94110]",San Francisco,CA,94110,US,Bartlett St & Mission St,[Mission],"{u'latitude': 37.753802, u'longitude': -122.419701}",37.753802,-122.419701
2148,bear-vs-bull-san-francisco,False,Bear Vs Bull,https://s3-media4.fl.yelpcdn.com/bphoto/L78C95j3EGirz_P6fRsQoA/ms.jpg,https://www.yelp.com/biz/bear-vs-bull-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/bear-vs-bull-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,,,11.0,"[[Bars, bars]]",4.5,"Great beer list and drink menu conveniently located in the lobby of of the Alamo drafthouse. 

I could see coming here for drinks even if you're not seeing...",[2550 Mission St],"[2550 Mission St, Mission, San Francisco, CA 94110]",San Francisco,CA,94110,US,21st St & 22nd St,[Mission],"{u'latitude': 37.7561899, u'longitude': -122.41934}",37.7561899,-122.41934
2149,zoes-san-francisco,False,Zoe's,https://s3-media3.fl.yelpcdn.com/bphoto/gDs6sZ6jstgo-kXe2O4sbA/ms.jpg,https://www.yelp.com/biz/zoes-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/zoes-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4158171972,+1-415-817-1972,172.0,"[[Bars, bars], [Burgers, burgers], [American (New), newamerican]]",4.0,"This place is awesome. I always come in when Gavin is behind the bar and he's always friendly, nice, and super sexy. This is one bar that wets more than my...",[3088 24th St],"[3088 24th St, Mission, San Francisco, CA 94110]",San Francisco,CA,94110,US,Folsom St & Lucky St,[Mission],"{u'latitude': 37.75271, u'longitude': -122.41379}",37.75271,-122.41379
2150,urban-putt-san-francisco,False,Urban Putt,https://s3-media4.fl.yelpcdn.com/bphoto/X4eBwbKxz0REM9bNtFBgSg/ms.jpg,https://www.yelp.com/biz/urban-putt-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/urban-putt-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4153411080,+1-415-341-1080,762.0,"[[Mini Golf, mini_golf], [American (New), newamerican], [Bars, bars]]",4.0,"Yes it's crowded and a bit cramped, but this is the most unique mini golf experience you will ever have! 

For 12 dollars you get to putt 14 courses that...",[1096 S Van Ness Ave],"[1096 S Van Ness Ave, Mission, San Francisco, CA 94110]",San Francisco,CA,94110,US,21st St & 22nd St,[Mission],"{u'latitude': 37.7557019909, u'longitude': -122.416826814}",37.7557019909,-122.416826814
2151,the-napper-tandy-san-francisco,False,The Napper Tandy,https://s3-media1.fl.yelpcdn.com/bphoto/XnFcLF8Fjxi3QgBXrhxGqw/ms.jpg,https://www.yelp.com/biz/the-napper-tandy-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/the-napper-tandy-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4155507510,+1-415-550-7510,287.0,"[[Pubs, pubs], [Irish, irish]]",4.0,"Went here for the UFC fights last night. The place is pretty spacious, but it was a Mcgregor fight, we were at an Irish pub and it was extremely busy.
 The...",[3200 24th St],"[3200 24th St, Mission, San Francisco, CA 94110]",San Francisco,CA,94110,US,Van Ness Ave & Cypress St,[Mission],"{u'latitude': 37.752471, u'longitude': -122.416591}",37.752471,-122.416591
2152,docs-clock-san-francisco,False,Doc's Clock,https://s3-media3.fl.yelpcdn.com/bphoto/vzG0ZUtIjCetn53Th40oug/ms.jpg,https://www.yelp.com/biz/docs-clock-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/docs-clock-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4158243627,+1-415-824-3627,376.0,"[[Cocktail Bars, cocktailbars]]",3.5,"No pros and cons here... just pre's and post's....Sometimes you need to go deep into the brain to remember a place! Post drag queen bingo, post dinner, pre...",[2575 Mission St],"[2575 Mission St, Mission, San Francisco, CA 94110]",San Francisco,CA,94110,US,21st St & 22nd St,[Mission],"{u'latitude': 37.75594, u'longitude': -122.41843}",37.75594,-122.41843
2153,blind-cat-san-francisco,False,Blind Cat,https://s3-media1.fl.yelpcdn.com/bphoto/4goJm36dOQPNSTolg4vOOg/ms.jpg,https://www.yelp.com/biz/blind-cat-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/blind-cat-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4158015111,+1-415-801-5111,141.0,"[[Dive Bars, divebars]]",3.5,Fun bar and friendly bar tender. No cat at the bar but heard the owners of the bar have a blind cat. Fun for me as I have a blind cat too.,[3050 24th St],"[3050 24th St, Mission, San Francisco, CA 94110]",San Francisco,CA,94110,US,Treat Ave & Lucky St,[Mission],"{u'latitude': 37.75268, u'longitude': -122.4132}",37.75268,-122.4132
2154,make-out-room-san-francisco,False,Make-Out Room,https://s3-media1.fl.yelpcdn.com/bphoto/LRyG2Ev3pAWVBkpa1BV7yQ/ms.jpg,https://www.yelp.com/biz/make-out-room-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/make-out-room-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4156472888,+1-415-647-2888,431.0,"[[Dance Clubs, danceclubs], [Bars, bars]]",3.5,"Love this bar! Diamond in the rough. Not a fan of comedy nights, but love the music shows!
The bartenders rock- but they are not joking around.

Know what...",[3225 22nd St],"[3225 22nd St, Mission, San Francisco, CA 94110]",San Francisco,CA,94110,US,Bartlett St & Mission St,[Mission],"{u'latitude': 37.75527, u'longitude': -122.41953}",37.75527,-122.41953
2155,adventure-in-food-and-wine-san-francisco,False,Adventure in Food & Wine,https://s3-media2.fl.yelpcdn.com/bphoto/5IqSQUZFRZ654ZYFrvm-pw/ms.jpg,https://www.yelp.com/biz/adventure-in-food-and-wine-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/adventure-in-food-and-wine-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,6284443430,+1-628-444-3430,23.0,"[[Pizza, pizza], [Wine Bars, wine_bars], [American (New), newamerican]]",4.5,I cannot even begin to tell you what a pleasant surprise this place was. We live pretty close and though this is a bit of an odd addition to the...,[3331 24th St],"[3331 24th St, Mission, San Francisco, CA 94110]",San Francisco,CA,94110,US,Bartlett St & Osage St,[Mission],"{u'latitude': 37.7519599, u'longitude': -122.41911}",37.7519599,-122.41911
2156,the-revolution-cafe-san-francisco,False,The Revolution Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/4qNUBqUqRw48Jp0SAg3agA/ms.jpg,https://www.yelp.com/biz/the-revolution-cafe-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/the-revolution-cafe-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4156420474,+1-415-642-0474,498.0,"[[Coffee & Tea, coffee], [American (Traditional), tradamerican], [Wine Bars, wine_bars]]",4.0,"What a cool spot... It's not cool in the way of being full with hipsters... it's rather cool for how chill it is, for all the people that frequent this...",[3248 22nd St],"[3248 22nd St, Mission, San Francisco, CA 94110]",San Francisco,CA,94110,US,Mission St & Bartlett St,[Mission],"{u'latitude': 37.75552, u'longitude': -122.41955}",37.75552,-122.41955
2157,cats-corner-san-francisco-2,False,Cat's Corner,https://s3-media3.fl.yelpcdn.com/bphoto/fvrsZw9gzpWLaOsFIQJkVA/ms.jpg,https://www.yelp.com/biz/cats-corner-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/cats-corner-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4153855929,+1-415-385-5929,5.0,"[[Dance Clubs, danceclubs], [Music Venues, musicvenues], [Cocktail Bars, cocktailbars]]",4.5,"Cat's Corner is a weekly (Wednesdays) swing dance venue in San Francisco. The dance happens at the Balançoire Club on the Mission St..

Logistics: $10 buys...",[2565 Mission St],"[2565 Mission St, Mission, San Francisco, CA 94110]",San Francisco,CA,94110,US,21st St & 22nd St,[Mission],"{u'latitude': 37.756094, u'longitude': -122.418454}",37.756094,-122.418454
2158,laszlo-san-francisco,False,Laszlo,https://s3-media3.fl.yelpcdn.com/bphoto/pFs7CBrLV-TOBqcBG_9P9A/ms.jpg,https://www.yelp.com/biz/laszlo-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/laszlo-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4154010810,+1-415-401-0810,425.0,"[[Lounges, lounges], [Cocktail Bars, cocktailbars]]",3.5,"Laslo, Lazlo, Laszlo... how do you spell the name of this place? I had to look it up so many times.

I love the lighting, cool ambiance and drinks here. The...",[2526 Mission St],"[2526 Mission St, Mission, San Francisco, CA 94110]",San Francisco,CA,94110,US,21st St & 22nd St,[Mission],"{u'latitude': 37.75641, u'longitude': -122.41903}",37.75641,-122.41903
2159,last-nite-2000s-indie-dance-party-san-francisco-2,False,Last Nite | 2000's Indie Dance Party,https://s3-media2.fl.yelpcdn.com/bphoto/HDaRkmwVu6z5v_HWk-AjwA/ms.jpg,https://www.yelp.com/biz/last-nite-2000s-indie-dance-party-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/last-nite-2000s-indie-dance-party-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4156472888,+1-415-647-2888,11.0,"[[Bars, bars], [Dance Clubs, danceclubs], [DJs, djs]]",4.5,"Do you like to dance? No, I don't mean quietly nodding your head in the corner of the bar while you nurse your beer and idly check your phone every few...","[Make-Out Room, 3225 22nd St]","[Make-Out Room, 3225 22nd St, Mission, San Francisco, CA 94110]",San Francisco,CA,94110,US,,[Mission],"{u'latitude': 37.7552681, u'longitude': -122.4195328}",37.7552681,-122.4195328
2160,montella-pizzeria-san-francisco,False,Montella Pizzeria,https://s3-media1.fl.yelpcdn.com/bphoto/l0K6rv0mjmIgL11GYSc_GA/ms.jpg,https://www.yelp.com/biz/montella-pizzeria-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/montella-pizzeria-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4156421160,+1-415-642-1160,43.0,"[[Pizza, pizza], [Beer Bar, beerbar], [Salad, salad]]",4.5,"I was initially hesitant about what I thought was a posh Italian place invading the Mission, but I stand corrected. This is a charming neighborhood gem: the...",[3161 24th St],"[3161 24th St, Mission, San Francisco, CA 94110]",San Francisco,CA,94110,US,Shotwell St & Van Ness Ave,[Mission],"{u'latitude': 37.7523189132, u'longitude': -122.415523231}",37.7523189132,-122.415523231
2161,foreign-cinema-san-francisco,False,Foreign Cinema,https://s3-media4.fl.yelpcdn.com/bphoto/Ynyfg9pp8v8UaTtFFOh98A/ms.jpg,https://www.yelp.com/biz/foreign-cinema-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/foreign-cinema-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4156487600,+1-415-648-7600,4096.0,"[[American (New), newamerican], [Mediterranean, mediterranean]]",4.0,"4.5 stars, almost wanted to but couldn't round up to 5 stars.

Foreign Cinema has been on my list of places to eat for some time, though I can't remember...",[2534 Mission St],"[2534 Mission St, Mission, San Francisco, CA 94110]",San Francisco,CA,94110,US,21st St & 22nd St,[Mission],"{u'latitude': 37.7563699, u'longitude': -122.41925}",37.7563699,-122.41925
2162,stuffed-san-francisco,False,Stuffed,https://s3-media1.fl.yelpcdn.com/bphoto/GQGwWdUR89MixZtcOG62yA/ms.jpg,https://www.yelp.com/biz/stuffed-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/stuffed-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4156421069,+1-415-642-1069,183.0,"[[American (Traditional), tradamerican], [Polish, polish]]",4.5,"Story: In house made pierogis with palette stimulating and satisfying sides: Apple sauerkraut and purple cabbage slaw.

Conveniently located near Bart 24th...",[2788 Mission St],"[2788 Mission St, Mission, San Francisco, CA 94110]",San Francisco,CA,94110,US,24th St & 23rd St,[Mission],"{u'latitude': 37.75257, u'longitude': -122.41882}",37.75257,-122.41882
2163,cava-22-san-francisco,False,Cava 22,https://s3-media2.fl.yelpcdn.com/bphoto/Q4tF7KBCqKLx9u-4kndZDA/ms.jpg,https://www.yelp.com/biz/cava-22-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/cava-22-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4156427224,+1-415-642-7224,180.0,"[[Latin American, latin], [Bars, bars]]",3.5,Sweet spot to grab a drink and get some karaoke (great Spanish selection!). FYI Stop karaoke runs Thursdays and Sat night until 11.,[3239 22nd St],"[3239 22nd St, Mission, San Francisco, CA 94110]",San Francisco,CA,94110,US,Bartlett St & Mission St,[Mission],"{u'latitude': 37.7552553, u'longitude': -122.4195151}",37.7552553,-122.4195151
2164,loló-cevicheria-san-francisco,False,Loló Cevicheria,https://s3-media1.fl.yelpcdn.com/bphoto/HsBDJAO6DVEYX9sHtiNYFQ/ms.jpg,https://www.yelp.com/biz/lol%C3%B3-cevicheria-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/lol%C3%B3-cevicheria-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4159137898,+1-415-913-7898,189.0,"[[Tapas/Small Plates, tapasmallplates], [Seafood, seafood], [Mexican, mexican]]",4.0,"+ empandas were good

- didn't like the ceviche
- small portions for the price",[3230 22nd St],"[3230 22nd St, Mission, San Francisco, CA 94107]",San Francisco,CA,94107,US,,[Mission],"{u'latitude': 37.7555053, u'longitude': -122.4195296}",37.7555053,-122.4195296
2165,heirloom-cafe-san-francisco,False,Heirloom Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/JlQC17pylzzhX0HLCetghg/ms.jpg,https://www.yelp.com/biz/heirloom-cafe-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/heirloom-cafe-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4158212500,+1-415-821-2500,439.0,"[[Cafes, cafes], [French, french], [Italian, italian]]",4.0,Made reservations about 2 weeks in advance for 2. A friend wanted to join so I tried to add to the reservation but was not able. The hostess called back...,[2500 Folsom St],"[2500 Folsom St, Mission, San Francisco, CA 94110]",San Francisco,CA,94110,US,21st St & 22nd St,[Mission],"{u'latitude': 37.75711, u'longitude': -122.41471}",37.75711,-122.41471
2166,balancoire-san-francisco-3,False,Balancoire,https://s3-media3.fl.yelpcdn.com/bphoto/X0ygaSRnLtFpdqbyWFgoZw/ms.jpg,https://www.yelp.com/biz/balancoire-san-francisco-3?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/balancoire-san-francisco-3?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4159200577,+1-415-920-0577,140.0,"[[Dance Clubs, danceclubs], [Cajun/Creole, cajun], [French, french]]",3.0,"I went for halloween couple years back. I loved it. 
They have all type of music. Great service",[2565 Mission St],"[2565 Mission St, Mission, San Francisco, CA 94110]",San Francisco,CA,94110,US,21st St & 22nd St,[Mission],"{u'latitude': 37.756094, u'longitude': -122.418454}",37.756094,-122.418454
2167,lolinda-san-francisco,False,Lolinda,https://s3-media1.fl.yelpcdn.com/bphoto/wYzB4595TuYesGnyUt9lPw/ms.jpg,https://www.yelp.com/biz/lolinda-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/lolinda-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4155506970,+1-415-550-6970,1289.0,"[[Steakhouses, steak], [Argentine, argentine], [Tapas/Small Plates, tapasmallplates]]",4.0,"My friends and I went to Lolinda for dinner last night (group of 6), and it was so good. Seriously impressed! We were able to order a lot of different...",[2518 Mission St],"[2518 Mission St, Mission, San Francisco, CA 94110]",San Francisco,CA,94110,US,21st St & 22nd St,[Mission],"{u'latitude': 37.7566109, u'longitude': -122.4192734}",37.7566109,-122.4192734
