,id,is_closed,name,image_url,url,mobile_url,phone,display_phone,review_count,categories,rating,snippet_text,location_address,location_display_address,location_city,location_state_code,location_postal_code,location_country_code,location_cross_streets,location_neighborhoods,location_coordinate
3280,mr-and-mrs-miscellaneous-san-francisco,False,Mr. and Mrs. Miscellaneous,https://s3-media3.fl.yelpcdn.com/bphoto/MN6YUdCpUBePNgCuoVqC-A/ms.jpg,https://www.yelp.com/biz/mr-and-mrs-miscellaneous-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/mr-and-mrs-miscellaneous-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4159700750,+1-415-970-0750,1286.0,"[[Ice Cream & Frozen Yogurt, icecream]]",4.5,"Basil leaf ice cream just landed in my top 3 ice cream flavors of all time, across time and across the world.

One of the best ice creameries in my hometown...",[699 22nd St],"[699 22nd St, Dogpatch, San Francisco, CA 94107]",San Francisco,CA,94107,US,3rd St & Illinois St,"[Dogpatch, Potrero Hill]","{u'latitude': 37.7578152, u'longitude': -122.3880343}"
3281,just-for-you-cafe-san-francisco,False,Just For You Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/Uv4IYsP08ALQlEv9h9o9ZA/ms.jpg,https://www.yelp.com/biz/just-for-you-cafe-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/just-for-you-cafe-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4156473033,+1-415-647-3033,1229.0,"[[American (Traditional), tradamerican], [Breakfast & Brunch, breakfast_brunch], [Sandwiches, sandwiches]]",4.0,"We only came for one thing really, the beignets, and it was WORTH IT! Rain and all, it was worth the trek coming across the city.

Fresh powdered beignets...",[732 22nd St],"[732 22nd St, Dogpatch, San Francisco, CA 94107]",San Francisco,CA,94107,US,Tennessee St & 3rd St,"[Dogpatch, Potrero Hill]","{u'latitude': 37.7579585099, u'longitude': -122.388854027}"
3282,philz-coffee-san-francisco-16,False,Philz Coffee,https://s3-media3.fl.yelpcdn.com/bphoto/Ct7_3cYmQtHRo4MYuxf34w/ms.jpg,https://www.yelp.com/biz/philz-coffee-san-francisco-16?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/philz-coffee-san-francisco-16?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4154231474,+1-415-423-1474,111.0,"[[Coffee & Tea, coffee]]",4.5,"I LOVE THIS PHILZ!!!! This is my absolute favorite location. Parking is tricky but I always find a spot. It's huge, with plenty of outlets, space to do...",[1258 Minnesota St],"[1258 Minnesota St, Potrero Hill, San Francisco, CA 94107]",San Francisco,CA,94107,US,24th St & 23rd St,[Potrero Hill],"{u'latitude': 37.7542397108, u'longitude': -122.389993917}"
3283,the-sea-star-san-francisco,False,The Sea Star,https://s3-media3.fl.yelpcdn.com/bphoto/vcfton44N87i2jKCsGtvQQ/ms.jpg,https://www.yelp.com/biz/the-sea-star-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/the-sea-star-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4155525330,+1-415-552-5330,30.0,"[[Dive Bars, divebars], [Cocktail Bars, cocktailbars], [Pool Halls, poolhalls]]",4.5,"I don't write reviews, but I promised the good people of Sea Star that I would based on last nights events.

The people at this bar are kind-hearted and...",[2289 3rd St],"[2289 3rd St, Dogpatch, San Francisco, CA 94107]",San Francisco,CA,94107,US,19th St & 20th St,"[Dogpatch, Potrero Hill]","{u'latitude': 37.7607307, u'longitude': -122.3883133}"
3284,dogpatch-cafe-san-francisco,False,Dogpatch Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/GPjx3Y0m3lVHIim8QeYoNw/ms.jpg,https://www.yelp.com/biz/dogpatch-cafe-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/dogpatch-cafe-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4152559982,+1-415-255-9982,104.0,"[[Art Galleries, galleries], [Cafes, cafes]]",3.5,This cafe is convenient to me. The first time I went I tried a sandwich but enjoyed going for coffee and pastries a little more. The chocolate croissant is...,[2295 3rd St],"[2295 3rd St, Dogpatch, San Francisco, CA 94107]",San Francisco,CA,94107,US,19th St & 20th St,"[Dogpatch, Potrero Hill]","{u'latitude': 37.7606697, u'longitude': -122.3883057}"
3285,dogpatch-saloon-san-francisco-3,False,Dogpatch Saloon,https://s3-media3.fl.yelpcdn.com/bphoto/HjZOZPueWAZ64dChBwfpLA/ms.jpg,https://www.yelp.com/biz/dogpatch-saloon-san-francisco-3?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/dogpatch-saloon-san-francisco-3?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,,,67.0,"[[Bars, bars]]",4.0,As the name says... Saloon and it's pretty much what you expect.  The best seat in the house would be by the bad near the window or somewhere near a fan...,[2496 3rd St],"[2496 3rd St, Dogpatch, San Francisco, CA 94107]",San Francisco,CA,94107,US,22nd St & 20th St,"[Dogpatch, Potrero Hill]","{u'latitude': 37.7580029, u'longitude': -122.3884294}"
3286,cellars-33-winery-san-francisco,False,Cellars 33 Winery,https://s3-media4.fl.yelpcdn.com/bphoto/jWdh4kFfGF0BB3BBhVc0YQ/ms.jpg,https://www.yelp.com/biz/cellars-33-winery-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/cellars-33-winery-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4154184054,+1-415-418-4054,2.0,"[[Wineries, wineries]]",5.0,"I met John at a fundraiser where he served his wine. Totally loved it and decided to buy a few bottles for my family in Germany. 
Shipping to my house was...",[1225 Minnesota St],"[1225 Minnesota St, Potrero Hill, San Francisco, CA 94107]",San Francisco,CA,94107,US,24th St & 23rd St,[Potrero Hill],"{u'latitude': 37.7548332, u'longitude': -122.3897629}"
3287,little-nib-recchiuti-confections-san-francisco-2,False,Little Nib - Recchiuti Confections,https://s3-media2.fl.yelpcdn.com/bphoto/YgKrsURMc96bGg1-zps2qA/ms.jpg,https://www.yelp.com/biz/little-nib-recchiuti-confections-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/little-nib-recchiuti-confections-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4154892882,+1-415-489-2882,23.0,"[[Desserts, desserts], [Chocolatiers & Shops, chocolate]]",4.0,Best chocolate and confections in SF... Worth the price if you or friends have the pallate to appreciate,[801 22nd St],"[801 22nd St, Dogpatch, San Francisco, CA 94107]",San Francisco,CA,94107,US,Tennessee St & Minnesota St,"[Dogpatch, Potrero Hill]","{u'latitude': 37.7577345, u'longitude': -122.389414}"
3288,oliviers-butchery-san-francisco,False,Olivier's Butchery,https://s3-media1.fl.yelpcdn.com/bphoto/LTILus23Z0CjGshwaF3CJw/ms.jpg,https://www.yelp.com/biz/oliviers-butchery-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/oliviers-butchery-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4155589887,+1-415-558-9887,153.0,"[[Butcher, butcher]]",4.5,"EVENT: Who's Olivier? I still don't know... but I kinda hope to meet him/her one day cause this is one of my favorite places to go! 

LOCATION/PARKING:...",[1074 Illinois St],"[1074 Illinois St, Dogpatch, San Francisco, CA 94107]",San Francisco,CA,94107,US,22nd St & 20th St,"[Dogpatch, Potrero Hill]","{u'latitude': 37.7583733, u'longitude': -122.3875427}"
3289,recchiuti-confection-san-francisco-3,False,Recchiuti Confection,https://s3-media1.fl.yelpcdn.com/bphoto/mF-HouCps8-KKHIR7tlJvA/ms.jpg,https://www.yelp.com/biz/recchiuti-confection-san-francisco-3?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/recchiuti-confection-san-francisco-3?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4154892881,+1-415-489-2881,4.0,"[[Chocolatiers & Shops, chocolate]]",4.0,"This is a very late review, but the food was so good I can still taste it in my mouth almost a year later! 

Came here for our 1st wedding anniversary after...","[801 22nd St, The Lab]","[801 22nd St, The Lab, Dogpatch, San Francisco, CA 94107]",San Francisco,CA,94107,US,Tennessee St & Minnesota St,"[Dogpatch, Potrero Hill]","{u'latitude': 37.7577345, u'longitude': -122.389414}"
3290,museum-of-craft-and-design-san-francisco-4,False,Museum of Craft and Design,https://s3-media1.fl.yelpcdn.com/bphoto/_8R6Vjo2soVEsnyL8ZFA3Q/ms.jpg,https://www.yelp.com/biz/museum-of-craft-and-design-san-francisco-4?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/museum-of-craft-and-design-san-francisco-4?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4157730303,+1-415-773-0303,22.0,"[[Art Galleries, galleries], [Museums, museums]]",3.5,The Museum of Craft and Design is a unique destination that will give you a reason to visit Dogpatch. It's in the same building as the famous chocolatier...,[2569 3rd St],"[2569 3rd St, Dogpatch, San Francisco, CA 94107]",San Francisco,CA,94107,US,22nd St & 23rd St,"[Dogpatch, Potrero Hill]","{u'latitude': 37.7570381, u'longitude': -122.3879242}"
3291,minnesota-street-project-san-francisco-3,False,Minnesota Street Project,https://s3-media1.fl.yelpcdn.com/bphoto/H3nofsq65joDHjivYx-Wiw/ms.jpg,https://www.yelp.com/biz/minnesota-street-project-san-francisco-3?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/minnesota-street-project-san-francisco-3?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4152430825,+1-415-243-0825,3.0,"[[Art Galleries, galleries]]",5.0,Came for the opening of the new contemporary Saudi art exhibition.  What an amazing show in an amazing space.  I hope that it continues to thrive.,[1275 Minnesota St],"[1275 Minnesota St, Potrero Hill, San Francisco, CA 94107]",San Francisco,CA,94107,US,24th St & 23rd St,[Potrero Hill],"{u'latitude': 37.75423, u'longitude': -122.38968}"
3292,san-francisco-street-food-festival-san-francisco,False,San Francisco Street Food Festival,https://s3-media3.fl.yelpcdn.com/bphoto/Hef4gfiL8AtYCVGjUPBChw/ms.jpg,https://www.yelp.com/biz/san-francisco-street-food-festival-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/san-francisco-street-food-festival-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,,,277.0,"[[Festivals, festivals]]",3.0,"When I saw this come up on my calendar last year I knew I couldn't miss it. I didn't know what to expect, and the whole day was a dizzying culinary...",[420 22nd St],"[420 22nd St, Dogpatch, San Francisco, CA 94107]",San Francisco,CA,94107,US,Michigan St,"[Dogpatch, Potrero Hill]","{u'latitude': 37.7578181, u'longitude': -122.3849064}"
3293,yonkers-cafe-san-francisco,False,Yonkers Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/PQ_02g1SsYv5sp2NPVOtkw/ms.jpg,https://www.yelp.com/biz/yonkers-cafe-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/yonkers-cafe-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4153794459,+1-415-379-4459,56.0,"[[Cafes, cafes], [Wine Bars, wine_bars], [Coffee & Tea, coffee]]",5.0,"Great food i love the place golden gate sandwich is awesome 
And everybody is friendly as well 
One of my fav places evaa",[3815 Noriega Street],"[3815 Noriega Street, Outer Sunset, San Francisco, CA 94122]",San Francisco,CA,94122,US,45th Ave & 46th Ave,[Outer Sunset],"{u'latitude': 37.75277, u'longitude': -122.50458}"
3294,j-m-discount-liquors-san-francisco,False,J.M. Discount Liquors,https://s3-media1.fl.yelpcdn.com/bphoto/fb5j0WOSK5ulLW6l0d_XvQ/ms.jpg,https://www.yelp.com/biz/j-m-discount-liquors-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/j-m-discount-liquors-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4156812244,+1-415-681-2244,16.0,"[[Beer, Wine & Spirits, beer_and_wine]]",4.5,"Reliably stocks good ciders and perrys (what's in stock varies depending on what their distributors can get. Examples: Westons Old Rosie Cloudy Scrumpy,...",[3801 Noriega St],"[3801 Noriega St, Outer Sunset, San Francisco, CA 94122]",San Francisco,CA,94122,US,45th Ave & 46th Ave,[Outer Sunset],"{u'latitude': 37.75284, u'longitude': -122.50457}"
3295,noriega-produce-san-francisco,False,Noriega Produce,https://s3-media1.fl.yelpcdn.com/bphoto/ZI_u8lcq1I1pEtVdYaDKAQ/ms.jpg,https://www.yelp.com/biz/noriega-produce-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/noriega-produce-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4155640370,+1-415-564-0370,256.0,"[[Fruits & Veggies, markets], [Grocery, grocery]]",4.5,"Whoever said the bigger the better hasn't been to Noriega! This place hardly has elbow room while you're shopping, but almost everything is organic, fresh...",[3821 Noriega St],"[3821 Noriega St, Outer Sunset, San Francisco, CA 94122]",San Francisco,CA,94122,US,45th Ave & 46th Ave,[Outer Sunset],"{u'latitude': 37.75273, u'longitude': -122.50485}"
3296,the-pizza-place-san-francisco,False,The Pizza Place,https://s3-media2.fl.yelpcdn.com/bphoto/dl2b667ivtiG5_gcESoxqA/ms.jpg,https://www.yelp.com/biz/the-pizza-place-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/the-pizza-place-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4157595752,+1-415-759-5752,680.0,"[[Pizza, pizza]]",3.5,"*** NOTICE ***

I love this place, but be aware that they recently changed their hours. They're no longer open for lunch on Monday-Thursday. I wish they had...",[3901 Noriega St],"[3901 Noriega St, Outer Sunset, San Francisco, CA 94122]",San Francisco,CA,94122,US,46th Ave & 47th Ave,[Outer Sunset],"{u'latitude': 37.7526916, u'longitude': -122.5055382}"
3297,toyose-san-francisco,False,Toyose,https://s3-media1.fl.yelpcdn.com/bphoto/bgQkIeFH4Q36_JBygnz5DQ/ms.jpg,https://www.yelp.com/biz/toyose-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/toyose-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4157310232,+1-415-731-0232,1326.0,"[[Korean, korean], [Bars, bars]]",3.5,"This was back in March 2016. My first time at Toyose was with a 7 ppl group. We got the pot filled with spicy kimchi and spam and some flavored soju.

The...",[3814 Noriega St],"[3814 Noriega St, Outer Sunset, San Francisco, CA 94122]",San Francisco,CA,94122,US,45th Ave & 46th Ave,[Outer Sunset],"{u'latitude': 37.75313, u'longitude': -122.50467}"
3298,papa-maks-burgers-san-francisco,False,Papa Mak's Burgers,https://s3-media2.fl.yelpcdn.com/bphoto/qOiNA70s3R5513k4gfKccg/ms.jpg,https://www.yelp.com/biz/papa-maks-burgers-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/papa-maks-burgers-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4153403171,+1-415-340-3171,166.0,"[[Burgers, burgers], [Desserts, desserts], [Salad, salad]]",3.5,"Came here for lunch a couple weeks ago since I was in the area and was craving burgers so decided to give papa mak's a try. But when I got to ordering, I...",[3755 Noriega St],"[3755 Noriega St, Outer Sunset, San Francisco, CA 94122]",San Francisco,CA,94122,US,44th Ave & 45th Ave,[Outer Sunset],"{u'latitude': 37.75279, u'longitude': -122.50409}"
3299,la-playa-taqueria-san-francisco,False,La Playa Taqueria,https://s3-media2.fl.yelpcdn.com/bphoto/YCk-H_LsPCnlt08QXmCm7Q/ms.jpg,https://www.yelp.com/biz/la-playa-taqueria-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/la-playa-taqueria-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4156812007,+1-415-681-2007,296.0,"[[Mexican, mexican]]",3.0,"I'm very prone to suggestion. When I realized it was National Taco Day (Tuesday, October 4th, 2016), I decided I wanted tacos for dinner. The usual spots on...",[3817 Noriega St],"[3817 Noriega St, Outer Sunset, San Francisco, CA 94122]",San Francisco,CA,94122,US,45th Ave & 46th Ave,[Outer Sunset],"{u'latitude': 37.75277, u'longitude': -122.50458}"
3300,devils-teeth-baking-company-san-francisco,False,Devil's Teeth Baking Company,https://s3-media4.fl.yelpcdn.com/bphoto/38ID8-jDhDD6z4ztsK5vZg/ms.jpg,https://www.yelp.com/biz/devils-teeth-baking-company-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/devils-teeth-baking-company-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4156835533,+1-415-683-5533,1091.0,"[[Bakeries, bakeries]]",4.5,"Sensational breakfast sandwiches and pastries. This is by far the best biscuit sandwich I've had, and it's because there's no place I've ever been to that...",[3876 Noriega St],"[3876 Noriega St, Outer Sunset, San Francisco, CA 94122]",San Francisco,CA,94122,US,45th Ave & 46th Ave,[Outer Sunset],"{u'latitude': 37.7531824467, u'longitude': -122.505007542}"
3301,quan-ngon-san-francisco,False,Quan Ngon,https://s3-media4.fl.yelpcdn.com/bphoto/gwYwkI87h_niZBRbz654RA/ms.jpg,https://www.yelp.com/biz/quan-ngon-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/quan-ngon-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4155663275,+1-415-566-3275,380.0,"[[Vietnamese, vietnamese]]",3.5,"I always call this place the ""purple place"" because I always forget what the name is haha. This is the best hang over cure! Me and my friends always come...",[2511 Noriega St],"[2511 Noriega St, Outer Sunset, San Francisco, CA 94116]",San Francisco,CA,94116,US,,[Outer Sunset],"{u'latitude': 37.75339, u'longitude': -122.49059}"
3302,tak-kee-lee-san-francisco,False,Tak Kee Lee,https://s3-media4.fl.yelpcdn.com/bphoto/0KUwmZ44f0uPw66WVNKW5Q/ms.jpg,https://www.yelp.com/biz/tak-kee-lee-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/tak-kee-lee-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4152420626,+1-415-242-0626,131.0,"[[Chinese, chinese], [Hong Kong Style Cafe, hkcafe], [Noodles, noodles]]",3.5,"Tried their two person meal to go, which lets you choose two Chinese dishes from their set menu. It costs $20.20 including tax, and comes with steamed white...",[2435 Noriega St],"[2435 Noriega St, Outer Sunset, San Francisco, CA 94122]",San Francisco,CA,94122,US,31st Ave & 32nd Ave,[Outer Sunset],"{u'latitude': 37.75339, u'longitude': -122.48993}"
